subject_id,condition,label,EDA_fft_dom,EDA_fft_energy,EDA_fft_centroid,EDA_fft_entropy,EDA_conv_d1,EDA_conv_d2,EDA_conv_gauss,EDA_lct_mean,EDA_lct_std,EDA_lct_energy,BVP_fft_dom,BVP_fft_energy,BVP_fft_centroid,BVP_fft_entropy,BVP_conv_d1,BVP_conv_d2,BVP_conv_gauss,BVP_lct_mean,BVP_lct_std,BVP_lct_energy,ACC_fft_dom,ACC_fft_energy,ACC_fft_centroid,ACC_fft_entropy,ACC_conv_d1,ACC_conv_d2,ACC_conv_gauss,ACC_lct_mean,ACC_lct_std,ACC_lct_energy,TEMP_fft_dom,TEMP_fft_energy,TEMP_fft_centroid,TEMP_fft_entropy,TEMP_conv_d1,TEMP_conv_d2,TEMP_conv_gauss,TEMP_lct_mean,TEMP_lct_std,TEMP_lct_energy
S01,AEROBIC,aerobic,0.016597510373443983,0.0004307578640394303,0.6130406630690655,2.822963721213297,0.11226048243299996,0.23368093214399993,8090.776046307017,0.02332424733872115,0.33623066756830267,27.37641484088997,0.75,7664.476564560962,0.99995355487993,2.127147663944637,107609.2501,9138.327400000002,1315665208.0997498,10.444668568015127,39.96057144980435,6552509.2872,2.75,40.35321224760868,7.383023113564563,4.641956035329439,21645.217912061784,59589.47099814784,2374010480.3484917,3.1605882506533147,63.49233977228992,7763272.999999997,0.016597510373443983,0.09553152849667766,0.03717925437659033,0.6524564358340843,1062.1275999999998,2106.0823,75170636.31746672,2.105631521153413,32.41667055706069,254321.08559999918
S01,AEROBIC,aerobic,0.016597510373443983,0.00025685483894917005,0.8501243328129037,2.989017556723087,0.12435786213299999,0.25725867483599996,9012.147460615182,0.024325480322929194,0.3548719845134396,30.492730906893,2.0,2655.200617062761,1.6314768956556809,2.535887755852232,94949.43810000001,8793.6243,368634301.6831014,7.766624500804239,26.50565420847892,2930184.2890000003,3.0,51.04049044044237,7.471756027985076,4.651422191046083,26777.702227357706,72081.23098257981,2379520233.06015,3.4377819190125516,63.56503987828294,7784531.000000001,0.016597510373443983,0.05804744822369114,0.08443511843309454,1.1202843254795771,1033.6402999999991,2051.9061999999994,73042672.29734871,2.074854614794391,31.95497129337872,247127.47609999916
S01,AEROBIC,aerobic,0.016597510373443983,0.0002956442703129121,0.7763144178284123,3.4168069104963763,0.13164423374099996,0.266701423024,9470.081523940808,0.025065145226469875,0.3637649631501394,32.041723590923965,2.0,3058.314662544322,1.465143352521801,2.539223694308303,87266.416,7333.3885,453700240.12041086,8.15047719404323,27.58699112173382,3178321.3257000004,3.0,50.25326704714729,7.593592461993665,4.678203694820381,25494.679244291743,69687.41539435863,2382132776.25236,3.3904659358327214,63.59427211297563,7791051.000000006,0.016597510373443983,0.08115613840549905,0.07910268305269473,1.1887413917962928,1018.2709000000001,2022.5498000000002,72007818.2203671,2.0613184110690708,31.7277491675357,243626.68329999963
S01,AEROBIC,aerobic,0.016597510373443983,0.00039515728895298896,0.6298311887268354,2.7136585817130503,0.14963473220499998,0.2847860018780001,10378.477824313319,0.027325850701192478,0.3809593336470397,35.15628855825102,0.75,3008.735235060451,1.4388186399044582,2.585608259483484,91425.239,9748.2788,459192710.1198712,8.109446264807154,27.187999398566085,3091814.6016999995,3.0,50.376801868508785,7.6353504647427535,4.638906104007825,26211.813695416247,72139.63872258569,2384149256.318198,3.374804002294827,63.62515140315718,7798394.000000001,0.016597510373443983,0.14418229793245896,0.05389603561372131,0.94918531518225,1001.8541,1982.3002000000001,70681018.82312858,2.057825658083059,31.434565370527405,239160.3376999992
S01,AEROBIC,aerobic,0.016597510373443983,0.2993174982925109,0.04248205924458852,1.763243116882596,0.31014510754,1.2107268193360001,23653.195940224476,0.06096958860776568,0.5782940847793374,81.49206275341099,0.75,3328.875795378057,1.5103761032004992,2.6053953567544714,94614.4595,9728.2235,397792479.17266846,7.56517376782723,26.306357584760544,2877893.4617999992,3.125,65.11811675303304,7.430748365444002,4.542606912805721,30945.13747506553,86641.84382577041,2380033205.2604027,3.5736765780601703,63.57064380251779,7787730.000000002,0.016597510373443983,0.0626229993416682,0.08463700320507965,1.220479057566583,969.1045,1924.5602,68549188.19154537,2.0122920413251943,30.95626585488268,231923.87129999924
S01,AEROBIC,aerobic,0.016597510373443983,10.712267557246898,0.02296252812972857,0.703592439634321,0.9792145722879999,15.277077566683996,374946.41655384336,0.23984110040880202,2.2975692462030377,1286.0599148849358,0.5,13763.903828593477,0.9738013632217654,2.2254245131903625,185142.7759,12298.718799999999,2501157213.018443,14.385336242505577,55.3599093271097,12566436.302000003,3.125,60.839886500979134,7.727592360855433,4.648319264444856,31693.275747810614,90974.27201491084,2382783740.620802,3.5829327302769696,63.60548850745152,7796369.999999999,0.016597510373443983,0.06970262702418376,0.07432317273745208,1.166217557140285,955.4461000000001,1898.5678000000003,67518232.98705705,1.9961052392749319,30.7228910153076,228439.1928999997
S01,AEROBIC,aerobic,0.016597510373443983,12.150362314002129,0.027365187097500344,0.65831070521643,13.566849497385,74.43945443448101,2196643.234015493,0.49066502928548955,5.548202022693882,7476.614783196762,1.5,2338.044350964359,1.7942113442165843,2.5869987029146357,90024.2451,8320.1957,252160777.149621,6.852224110201991,23.80597378445371,2357134.7516000005,3.0,56.2824824415934,7.608019202464168,4.6333630929043546,28648.767717891038,81474.55739390326,2389191564.749893,3.459202324358792,63.692998866431886,7816095.999999994,0.016597510373443983,0.06345965143356434,0.05525456839556202,0.8388510384937005,940.6661000000003,1869.1038000000003,66419361.720673785,1.9801143950665914,30.472111249385012,224725.3704999996
S01,AEROBIC,aerobic,0.016597510373443983,11.999574622535558,0.03664699231285773,1.4895741919964913,105.78053331026703,229.33612086660503,8836962.857281813,0.8178019876240954,11.092666188761855,29815.566427169244,0.75,16139.175566605652,1.3731421288570635,2.466470749854291,379839.3518,29074.2022,2286977634.7333946,16.41334594569638,60.45448207157164,15072630.6806,3.625,141.71010564337365,7.731136452475551,4.504678600248591,66811.91049706993,198818.08519263816,2390892524.2318654,4.576911661249879,63.733995697738166,7843386.000000004,0.016597510373443983,0.03025247336566862,0.14120563599878722,2.1773740947600224,916.2889000000001,1822.917,64893173.63127595,1.9548962591576278,30.11968470547148,219555.1033000007
S01,AEROBIC,aerobic,0.016597510373443983,2.0916557082656273,0.10906401538995975,2.709488022652774,123.76951647138802,264.185310615097,9542880.085398234,0.8328678679257108,11.53621842329974,32240.499059316327,1.0,23282.315239219297,1.3785201410224213,2.4520666408598184,527754.5549,41932.4213,3028756332.677601,19.159930575247515,70.72667265789242,20623731.5984,3.625,114.41773638766732,8.312122314034408,4.6412143209318195,64976.86459069849,193106.92224754143,2403215656.4111547,4.4906536280031695,63.882082333935344,7878187.000000002,0.016597510373443983,0.029118964954502887,0.1731701923460097,2.5414948147395533,906.6325000000002,1807.2530000000002,64379557.51930499,1.9470442558729988,30.00001211607138,217813.80170000065
S01,AEROBIC,aerobic,0.016597510373443983,6.9431365020516616,0.1794272839096626,2.2499160198079506,149.811153810612,318.64131969499203,11463625.564726379,0.9556866303783993,12.644012689047122,38749.03890972074,1.25,38355.79801423566,1.296529541242542,2.2831229628252294,786941.9317000001,69772.05540000001,5840845380.04886,25.07532298375017,94.31597392958619,36582739.357099995,1.125,200.4670584805608,3.7072169869772145,4.218774946362405,39675.36390042522,93173.3748494994,2433292012.9942484,5.026560852875744,64.28936572996427,7988265.000000001,0.016597510373443983,0.024634000961908372,0.18891135708359377,2.558034691930922,899.4253000000002,1792.8626000000002,63868975.535360396,1.940145656331939,29.880545822485278,216083.29529999968
S01,AEROBIC,aerobic,0.016597510373443983,5.686501733029752,0.05961418583553496,2.079979128276782,160.72502960416298,322.952151798813,11323689.332565755,0.9030585345875696,12.577569692677468,38321.59655594311,0.5,9453.575891763743,1.2319420950444004,2.46484816498968,193637.5206,17597.590900000003,1469542869.4722602,13.17452005732155,45.23445844271551,8525960.688099999,4.875,41.20154628755468,7.782554538038495,4.747892249938299,21963.581515934457,60348.552726807204,2369640586.577426,3.201652883099296,63.4303515022174,7748661.000000003,0.016597510373443983,0.019216852517889554,0.2253662215750391,3.193639462975883,893.4301,1791.6486,63755439.916253686,1.9362477196819403,29.854422567564644,215703.58009999944
S01,AEROBIC,aerobic,0.13278008298755187,0.9542107739718517,0.13416366227559084,2.617903770065543,159.54394533149207,310.759136577737,11130875.063380785,0.862095876550151,12.47424970787037,37680.3777329952,0.75,22311.055188078506,1.0574680466661075,2.0681726857697047,340778.8395,19532.1345,4591858602.803071,18.81990457321227,76.92323181893326,24088341.3946,2.5,38.004626796427715,7.443979922438811,4.6752604662579476,19781.070014653746,54914.51205951986,2378857434.4879713,3.092742248974845,63.55453838505695,7777638.0,0.016597510373443983,0.007027742972800486,0.28160713244022795,3.4938853515722545,897.0141,1795.2266,63965580.73362434,1.9372287226417355,29.903667492858993,216413.70649999924
S02,AEROBIC,rest,0.016597510373443983,9.55960789248979,0.059812634917192645,1.9908105423325484,258.481462854647,472.5085410138881,18652507.920369595,1.2169231356153445,16.097120714479992,62804.16552870333,1.75,3345.3602584709206,2.0395817131379625,1.929117830477193,150768.33740000002,14964.814400000001,227348132.7775703,6.954128607400629,28.39026560913147,3281623.9774999996,4.375,6.934943439632098,8.12813399833448,4.780731537254025,6834.00394851291,16634.142721315307,2387931009.2778573,2.2109732835018168,63.68598695116054,7800784.000000005,0.016597510373443983,0.01804775745939549,0.24632488352402615,3.0639068862335836,1033.6510999999998,2073.7421999999997,73914090.63566817,2.086392716273323,32.144533370379726,250067.39849999978
S02,AEROBIC,rest,0.016597510373443983,38.77894801963335,0.04391997360757921,1.612324645368252,217.43075065841393,383.7552919848991,13045670.32208234,1.1031030569577522,13.505760317596996,44252.99794466601,1.75,2757.7212727119436,1.9945954862903112,1.8937873179570068,116967.04920000001,11880.104,190675370.43071052,5.656950028927851,25.624344619367104,2644943.792,5.0,9.271180696765043,8.202705079132869,4.784893532680929,8314.337768081128,21144.25338242142,2383843894.956107,2.2893369017812835,63.62904481972767,7787535.000000002,0.016597510373443983,0.010374048526650225,0.2723920543941856,3.500109003231668,1040.0752999999997,2078.8605999999995,74150443.21470934,2.0860338864583485,32.19643790975688,250871.87850000005
S02,AEROBIC,rest,0.016597510373443983,69.13952220641825,0.028586274956735228,1.0517727088169075,163.63939802691306,405.63082461837115,11130504.681122325,1.0600303015567587,12.502606674852714,37942.75993541596,1.75,3110.284474355827,1.8894033710239215,2.0322154257248632,124100.53499999999,12285.304399999999,245641248.7241421,6.760574070938223,27.17811550287461,3012708.7997,4.5,11.13844140525116,8.254648796594077,4.767949615173763,10050.72979409796,25651.924429107778,2389220318.4786367,2.420379139984406,63.69885115795003,7805794.999999998,0.1825726141078838,0.00853766660515264,0.3722605588804748,3.570010252017259,1040.0784999999996,2080.1569999999997,74170187.61600618,2.086254266387631,32.200414651319214,250933.81770000022
S02,AEROBIC,aerobic,0.016597510373443983,23.373328531049122,0.05148677821274102,1.6152493112570991,223.11426542963,365.584735026077,13156431.723816529,1.139088874742388,13.53597564031225,44469.35855992492,1.75,3706.5142773176976,1.9622910181218036,2.13593428155001,162126.988,15617.632200000002,256758102.99476007,7.697180737731315,29.332947058289918,3532446.2262,5.0,17.08349880488893,7.877106617369586,4.715386357397072,11677.608230099275,30546.77235821991,2388957887.5441837,2.5688255753810414,63.69492121327041,7806256.000000003,0.3651452282157676,0.008508118937198307,0.42841758758815474,3.6213694271554084,1040.0816999999995,2080.1633999999995,74040031.64416993,2.083715643074283,32.17296922294989,250505.47849999965
S02,AEROBIC,aerobic,0.016597510373443983,55.82596738287705,0.03308973703731517,1.193870017718413,144.45722452948107,298.77461536151304,11648827.640213063,1.070743215674493,12.722154564901414,39282.929581524324,2.0,4347.7261569106395,2.0255382742826042,1.9251479774610905,190140.9419,18332.3949,268717890.5772208,7.648167763992465,32.28403857882014,4227994.643300001,5.125,18.29222092379516,7.700083581035277,4.619838623004487,12334.752932092866,31347.874514015184,2384870894.6659226,2.6147017955293625,63.63866456893594,7792952.000000007,0.016597510373443983,0.009069678519779913,0.24932470754276842,2.9788936212187966,1040.0773999999992,2073.7138999999993,73956408.71612173,2.083247252301992,32.15441462133876,250217.35800000012
S02,AEROBIC,aerobic,0.016597510373443983,48.07998199944375,0.036421861674854436,1.0909111144534993,153.151807338497,391.3194665842061,13040248.709651822,1.1447206724228403,13.508397203429414,44292.71048206153,2.0,5625.1066952419405,2.043585171030022,1.983086922102864,240500.1322,21031.826699999998,334820143.69862306,8.884531989791812,36.00186233962305,5281640.031299999,5.25,18.381038830161188,7.658133221737844,4.665587138682015,11970.262508460291,31235.483190267878,2387159701.686509,2.6341219239029003,63.670939391381744,7801041.0,0.11618257261410789,0.016052658482456992,0.3001282815100671,3.4815964152101877,1035.5783000000001,2071.7999000000004,73889612.11909038,2.0850413083533277,32.13945519016902,249987.3664999998
S02,AEROBIC,aerobic,0.016597510373443983,160.50474672965066,0.021477795998964284,1.2138790849213232,239.02627900545698,543.6263328276568,14692101.619702868,1.2386075632192757,14.380599807377168,50208.92768325967,2.0,6903.3639826119215,2.146802536192776,1.86356486508971,341341.00049999997,38558.279200000004,359830781.70029056,9.322694469653417,40.788827250691824,6724212.314000001,5.5,22.076815591275267,7.703477867243053,4.495882612749733,13826.04215732031,35300.38851124412,2389326698.360012,2.731853230532624,63.697278817746614,7808492.9999999935,0.016597510373443983,0.023540237835226872,0.15973792165815676,2.674158791541815,1037.4993,2071.1369999999997,73819237.06795047,2.082663321278111,32.12406098220036,249746.56009999994
S02,AEROBIC,aerobic,0.016597510373443983,74.79445976893051,0.023684456008888195,1.021938164862345,282.62561414029204,665.7262301187571,21237152.631204076,1.447334072747841,17.26269679434123,72323.00984409047,2.0,7202.267311701024,2.142264764210013,1.9245076477144438,352378.8366,35520.9265,407001806.68082106,10.070825182440773,41.81932607304685,7106916.081300001,5.25,23.625213738352294,8.25686411155537,4.677364463361817,15316.523548405225,41508.38957615248,2394718298.8333592,2.7723291191087127,63.77070684275115,7826900.999999999,0.016597510373443983,0.014376391813800403,0.11274415935732972,1.8496656506098506,1033.6310999999998,2059.5601999999994,73415883.303927,2.0758287857027042,32.036773204273814,248390.00050000046
S02,AEROBIC,aerobic,0.016597510373443983,58.17427342121624,0.022618772698783988,1.054246440395283,517.426085235384,895.7048615157869,32537711.492715303,1.6233256083024483,21.33592511590612,110343.50966629195,2.0,11507.951943799013,2.3138392541356128,1.7260353817769956,634091.1309,64942.038400000005,455641672.97377264,10.430647777649805,52.91543588785868,11172861.231900001,5.75,27.299630751794094,7.564822303922977,4.524983017169298,16041.19337139282,41527.88832509907,2390842180.99419,2.819809193268465,63.717089704924994,7814280.000000003,0.016597510373443983,0.017095590932300644,0.21329345487566445,3.052246920522878,1024.0191,2052.5231,72985510.05015376,2.072517666044115,31.943428372156443,246947.38490000024
S02,AEROBIC,aerobic,0.016597510373443983,13.305912934633799,0.055817629828282575,1.8342579618023103,415.01018676457,1006.5050665500019,36096344.687966794,1.6509652747658765,22.452567906084006,122149.28155170692,2.0,12919.598346314866,2.2282587126644238,1.9762759514748074,689241.8218,71862.50090000001,639089010.706219,12.904565461691346,55.78060574780421,12590812.5472,5.625,32.41659257102458,7.74624397362261,4.612481571053195,18559.79707682692,47804.42398743947,2395705860.053636,3.0073553986852937,63.77934501440035,7831626.999999999,0.016597510373443983,0.020892424037522186,0.09400912360313986,1.7713325648952487,1028.495499999999,2065.9901999999993,73592599.93007724,2.0796692675392707,32.07478719591081,248981.19650000005
S02,AEROBIC,aerobic,0.016597510373443983,5.469741524842504,0.08541262855387233,2.3528387311942454,593.0820596075498,1204.5680923077518,44059818.05955227,1.7079807534741387,24.79885450146704,148913.99226424005,2.0,12356.363834085083,2.293927675883956,1.8602141540786192,680580.1429,67469.5101,521662552.41189015,11.735619108169159,54.303382535734166,11855561.887099998,5.875,30.717979084945245,7.437602572275136,4.588097594058279,16726.463763291165,42837.75218435369,2396438728.575463,2.9578129772300867,63.789541344751164,7833557.999999996,0.016597510373443983,0.03350965939388119,0.07791512774972463,1.4801645273950326,1037.4957000000002,2080.1514,74061255.22803576,2.0858925730654847,32.17716767847174,250572.77730000045
S02,AEROBIC,aerobic,0.03319502074688797,5.187375020192075,0.07794565318459754,2.0337201113683876,602.91283176308,1262.498330681225,43992027.36400896,1.7125819593218605,24.786646113426457,148771.89376723167,2.25,11193.881407929608,2.3569134007387595,1.8893996297722815,644993.6462999999,70184.7346,430568327.0465541,11.28887942012099,51.68754634262412,10751117.4239,5.75,29.686223194258663,7.631282350694627,4.555841714954933,18615.62118511966,49299.39624529228,2398611838.1560497,2.93800528827256,63.823575675985104,7841677.000000001,0.016597510373443983,0.014375803176161158,0.24304471319626592,3.1284583809996978,1041.3744999999997,2086.6246,74340315.52177864,2.089650549086479,32.237036816996344,251505.95689999973
S02,AEROBIC,aerobic,0.016597510373443983,9.64883224229547,0.03265034481513731,0.6381353891999311,614.9720114512722,1291.6498380029943,45925986.676881716,1.7356845757700898,25.334068986404915,155403.46421743205,2.25,13740.472872355409,2.311171385149648,2.001318416017952,751040.8030000001,75039.4495,579744722.9452866,14.173330647288491,56.425823327125144,13000851.0216,5.75,31.48117910606839,8.023716633794281,4.688969738153491,19564.632353449313,51807.97663300607,2397348242.723964,3.029114473544522,63.80284572380508,7837639.000000005,0.016597510373443983,0.06511834300864587,0.0746000790397246,1.1935958337512884,1043.9522999999995,2099.5681999999993,74656707.20657003,2.0964839458348044,32.306492215918745,252593.2288999991
S02,AEROBIC,aerobic,0.0,36.27126785573943,0.11080819456532129,2.7270392998574096,733.1094469440628,1245.7159133983805,50018545.93728704,2.1799382366959934,26.35684376228214,168563.91786186362,2.25,14282.757607057463,2.3996073985968764,1.751526063794811,839292.8764,90077.1876,494143365.5731394,12.287321943089148,58.61419690995681,13776139.664500002,6.0,36.82642174883111,7.8103440572780105,4.596050834854545,20798.773585126884,53444.93047404282,2400128156.757699,3.0835882201387204,63.84140675235506,7847733.999999999,0.016597510373443983,0.08774628052029644,0.0476414867201094,0.8766930732786775,1060.8198999999995,2138.6434,76070008.5355475,2.1175107632932257,32.61061526942303,257372.59530000036
S02,AEROBIC,aerobic,0.016597510373443983,1.9631179335539037,0.1842598638984054,3.0983839512862077,700.3812757403839,1440.782303513105,53730153.35522908,1.8869951984954263,27.388000571883715,181632.86161532,2.25,13014.67034317467,2.346698971960913,2.012363492375799,770977.4969,99329.92689999999,589536360.8578339,12.86681307128907,55.593313680195486,12506954.364900002,6.0,34.56016929689126,7.411339118557917,4.592736626108562,19041.58213350206,45815.21626613209,2407019334.452502,3.060559696272773,63.93213209058491,7869731.000000001,0.016597510373443983,0.029666417891691357,0.18665715436400443,2.69976512167374,1087.0408999999997,2175.401,77636427.43601206,2.1354938942802457,32.943437024784096,262649.1209000002
S02,AEROBIC,aerobic,0.016597510373443983,2.609233500867462,0.04771793952854292,1.396643729238922,772.3976144449052,1570.6347612768059,55287871.194892496,1.876529148828547,27.802695153561704,187139.20388703706,2.5,12341.089261678087,2.5323042118579466,1.918714516974686,812121.0031999999,92932.34270000001,369448980.87369865,12.506666278400264,54.0875211370968,11837488.1902,6.125,37.21199463262833,7.5007605762382585,4.508881890838245,19843.29355332142,47645.06219582428,2409687634.164606,3.055402101311822,63.9675849191908,7878381.000000002,0.016597510373443983,0.05029366475939669,0.11144901208673902,1.5490490894845055,1088.3651999999997,2187.9758999999995,77902619.77928153,2.1427839265806665,33.00108909101892,263572.8804000005
S02,AEROBIC,aerobic,0.016597510373443983,4.007608622320454,0.06377431680463942,1.7818907731188072,800.4530088124949,1569.0653495213537,58414024.292374805,1.935204714647123,28.554662445248507,197406.41728057238,2.5,9843.612126247292,2.5634187747808603,2.012467889297731,692514.6424,79289.64379999999,653037945.38033,15.436227677049416,53.24739277735598,11805551.497900002,6.25,45.844171773276386,7.616872816851409,4.547867983862592,23968.317115866204,60294.281672669385,2413331331.3636146,3.2666899351712386,64.01734092701875,7893180.000000001,0.016597510373443983,0.18576815115618453,0.03912330334276205,0.7117583955434849,1099.6116999999992,2233.2966999999994,79065279.5953126,2.1633025353412347,33.24623870629108,267508.13609999936
