PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,subject_id,condition,label
-1.623034505439623,-0.5501806868683037,-0.3348307858974695,0.17343048913431588,-0.40061703034185514,-0.09119456667693514,0.036224408528038085,-2.9188951739865265,1.0761095886401637,-0.41464226434978596,-0.03157320776143566,0.006519522364162875,-0.5989251262016361,1.0888587399001195,-0.6735658179729476,S01,AEROBIC,aerobic
-1.8077674455647152,-0.3057873903193895,0.053299188180046704,0.26557502465249916,-0.8249993823251955,0.7236829078293627,2.349286996652967,-1.8134641683386514,-0.15851038610933305,-0.054341989632012075,0.33608088642671463,0.022934672853929815,-0.765641281897952,0.6789869277622467,-0.7477966978061356,S01,AEROBIC,aerobic
-1.8176703665465714,-0.31918083798729696,0.012054431738599044,0.22731804889277865,-0.7694838986771897,0.7704329038311559,2.138334877057921,-1.9414106190757936,-0.003132886904940561,-0.06919457659160104,0.45702420974031827,-0.0032155452299979194,-0.8527086825863252,0.6847065038652802,-0.9117618962906142,S01,AEROBIC,aerobic
-1.7901301038470852,-0.5187902454536649,-0.21091812777762026,0.4798012343156043,-0.8628383764442733,0.11497703136236075,1.0071220072057774,-2.1239308425056214,0.7033384816297116,-0.2504878473233943,0.9947901021908879,0.5513917805336058,-0.5512805007769187,1.0709429796773962,-0.317040306526391,S01,AEROBIC,aerobic
-1.4613479477862041,-0.5890188457596581,-0.07411254585204642,0.6360148641580515,-0.8418912475756556,-1.42864064654118,0.5232989400798614,-0.6344411135771552,0.8233277958836102,-0.17548775243868273,0.899539233074844,0.6566395400323257,-0.07256335103383448,0.857757088333325,0.4427414390404377,S01,AEROBIC,aerobic
-0.6816534116152992,-0.7308931141261296,-0.24857783716207826,-0.036185717080987875,0.012629792589467385,-1.9706421202534776,-0.9099164629096814,-1.0388877607328728,1.801414904135355,-0.37118030790301026,0.12464294042486969,0.4585482260726347,-0.0841611485522028,0.9577928206036415,0.8049475726742966,S01,AEROBIC,aerobic
-1.0754417756439618,-0.33157529109710293,0.8153963710125185,0.6829923550946881,-0.600927233995416,-2.212461739845203,1.5280968203586311,-0.1842517138038598,0.4652763330341862,-0.12281196401065118,0.3837798574380389,0.4901490179474051,-0.014984166780917066,1.0918420912374187,0.9706749496898398,S01,AEROBIC,aerobic
0.718737077609017,-0.7699382946599914,0.039713464284363155,0.20492062684247483,-0.8154561923012767,-0.6959493445401509,-0.05827913522240808,0.31410354741546065,1.6935812645707558,-0.29189147023407797,0.676905286576643,0.2537328966519225,-0.2349649553738165,0.25710663686436785,0.6057692175778105,S01,AEROBIC,aerobic
0.9217517467482792,-0.6422594464047219,-0.021304987417770885,-0.3474600598255561,-0.36604921632037835,0.27139442593717633,0.27466286075792923,0.1260830806115823,1.5974146190206915,-0.15915370848009525,0.9981039328027411,0.02611776720833517,-0.7691087942329401,0.11325379413052143,0.08341724999748283,S01,AEROBIC,aerobic
2.1829331054004393,-1.247778218072357,-0.742678532191832,0.08598154408948563,-0.4996079080037449,0.17547498428917788,-1.4268730841064752,-0.0918964819139666,-0.861357286347347,0.1243789208478573,0.04162360383782988,-0.4451868439287235,-0.0011824810346273886,-0.3240595236945008,-0.05108341076629273,S01,AEROBIC,aerobic
-0.7647011059048869,0.16047454422731208,0.9087283827760243,-0.2443361561297014,0.021198287840445813,0.01626162390762918,-0.9725227708426478,0.3283367908270329,1.4669173335621466,-0.14283371292385974,1.4310844524872457,0.39701393913861105,-0.4147481294353709,-0.17738249794183597,0.40943639869789,S01,AEROBIC,aerobic
-0.05135993256295908,-0.029221854537761827,0.3350399610968007,-0.9633793939509261,0.6338865841862503,0.9012589317164983,-1.8135119632743915,-0.09123538681286518,0.9211758428710344,-0.06417861082259806,0.45146909544381514,-0.2770503089018283,-0.8282502109899288,-0.43868218812878607,0.4718043495350537,S01,AEROBIC,aerobic
-1.131457598709305,1.1154304957539258,2.501461187049634,-0.31887239972569303,0.5785342058349692,-0.1817388029886909,0.8024429316418898,0.8907658587056652,0.2796528069755411,0.03633458818060689,-0.22868525524168137,-0.701622144158699,-0.762672358455802,-0.4298338071966023,0.1855209555011575,S02,AEROBIC,rest
-1.4731660823947612,1.1094815376597094,2.2702196659422973,-0.5029791474976772,0.6534613225130926,-0.26061753627209944,0.6693028014836105,1.3378636450039194,0.4910767809671018,0.016584746172868058,-0.4420672352217017,-0.5002437925285903,-0.7210788503463027,-0.7534077354442748,0.2881947018276552,S02,AEROBIC,rest
-1.6514592205947578,1.2814568151049093,1.993071899221095,-0.8247520084481802,0.7683416352132866,0.5184858215360616,0.05314644125603658,3.011770858446535,0.4625499388054836,0.13076922291940332,-0.8338338049644308,0.024542796884747614,0.18975786199027597,1.2569428018992281,0.07441352639523388,S02,AEROBIC,rest
-1.6498460094456588,1.4965987251268018,1.8388649740141645,-1.0353156048161216,0.7052619063837915,1.9162597556546306,-0.15767478858951153,4.284451786709394,0.23245948328601698,0.3068801616010309,-0.9626651741677964,0.06528227522613028,1.390008037524844,3.4322812666894924,-0.8142250982308027,S02,AEROBIC,aerobic
-1.1014846686363637,0.8119621726443055,2.01633243901143,-0.3216793559864705,0.4867883059007863,-0.7714914119514134,0.9237268967542013,1.2889294636789173,0.09395516252833741,0.015363577464075802,-0.7752527147740731,-0.4200993811569481,-0.2439836706923656,-0.7176107110568675,0.2860880762589764,S02,AEROBIC,aerobic
-1.0870364194744133,1.0492348040912949,2.027829384621445,-0.6389040489128305,0.6611783646132166,0.0018801144971326567,0.5967025423154265,2.394086722571244,0.08225198916905786,0.13774990603376114,-0.8450121977404202,-0.2894277209352202,0.2347250247121765,0.3303409335819671,0.08866913394280418,S02,AEROBIC,aerobic
-0.34210337365349913,0.7381090569661587,2.3722978339422123,-0.12330130099519536,0.48087801906608074,-1.0327027524285894,1.1553302114201462,0.8173789838435103,-0.12341280608635294,-0.1272063675512313,-1.1119059628577213,-0.07575451268446574,0.004170668006550415,-0.6270576043002717,0.03027308768638837,S02,AEROBIC,aerobic
0.03475330774516957,0.8057050768928022,2.811439903352729,-0.030044857122113088,0.5674721640201731,-1.3867215348631503,1.546525037618198,0.3014816868779007,0.32444979377244765,-0.15146543231692933,-0.7521575838767882,-0.3898722446385572,-0.06950788007706915,0.09747695745266086,0.3416683034188544,S02,AEROBIC,aerobic
0.6899743684757523,1.1439923876577254,3.3036536720449043,-0.24338509696800073,0.7193174684823256,-0.5426194828277193,0.9182612112737096,1.2825934524915716,-0.11515406239368646,0.004501219579381699,-1.039680926044695,-0.9321670560674552,0.07482319991933187,-0.8732407344054699,0.21210685938309218,S02,AEROBIC,aerobic
1.1743694533777924,0.8444638802236731,3.211159991133916,0.08066696880501312,0.49130195283074735,-0.7641620871818929,1.632978937911759,-0.055687584768967305,-0.016808137779192756,-0.057546873903256156,-0.30293309152492276,-0.8586597403427846,0.15556236527555412,0.07588209173502324,-0.0528014855612717,S02,AEROBIC,aerobic
1.4194570601998937,1.007783518484864,3.718581745775375,0.3269638608612741,0.3745618041999656,-0.4793585046441888,1.66616863396374,-0.503195970861603,-0.10434993356640587,-0.10356008952230633,-0.4224495218922719,-1.1735504455421018,0.21382917143721156,0.12257023317715536,-0.4295523513396037,S02,AEROBIC,aerobic
1.0906900089536182,1.369346782745466,3.7597852034420716,-0.0905577797585542,0.4983717331016184,0.3593563510687006,1.293148977117757,1.2365638289528624,-0.3153124408370545,0.11614824331369401,-0.41063244206090344,-1.2766071025359418,-0.06127033469591442,-0.9232895542429796,-0.08268468602775339,S02,AEROBIC,aerobic
1.8062710766605898,1.0641122257241418,4.039342240618057,0.21099610436548122,0.6468913327951499,-1.4602669908355985,1.9177458356783046,0.09220581419520994,0.14163606784330535,-0.07179878397504935,-0.45329404786170285,-0.8977856736388765,0.38687161703263356,0.41868670996345225,0.5352018223811106,S02,AEROBIC,aerobic
2.120030108519527,1.1116445679648492,4.247442282383187,0.37189440599086976,0.4589468839309381,-0.45390616793697836,2.252759378800816,-0.9150992070851081,-0.14373962678731053,-0.18242703072048608,-0.7385645331378873,-1.3533835467964155,0.1255813432481005,0.33877358142830843,-0.804252672202367,S02,AEROBIC,aerobic
1.7431500499518005,1.3906968819758594,4.039516094548183,0.12385465309690524,0.34982048250784153,0.9336316473949056,1.6444260214101423,0.3662750286522718,-0.48059310540524974,0.09901747106105371,0.12376565363030174,-1.3264801480393356,-0.11967883522677096,-0.6240321643263956,-0.6813652548869887,S02,AEROBIC,aerobic
2.1500822361108263,1.332944603313374,4.559706009545709,0.4633877434744268,0.4263131118942323,-0.7493758150610448,2.1065247248900563,0.3537269886875363,-0.5040475442536476,0.023526712325499227,-0.6062897544008999,-1.3442804805680282,0.558422942777621,-0.11013358101052212,-0.007639759066558849,S02,AEROBIC,aerobic
2.4740452094574787,1.1839486258771084,4.639448884313059,0.7678595448507548,0.18041183219531742,-0.9237099119862919,2.5832240199639025,-0.40628191671710395,-0.3525736171995658,-0.07610635248579839,-0.3093864405207526,-1.2309287869411913,0.6206277070447227,0.4380237770525404,-0.1908698690626719,S02,AEROBIC,aerobic
2.377151627765223,1.4526409046006814,4.84681858677387,0.7019355229119087,0.20529585735580716,-0.5737803025282133,2.133012703375485,0.6653952251184557,-0.5839638985964365,0.012367089415981844,-0.6006162867418321,-1.4066219931600883,0.7853059780589542,-0.36888851005244755,-0.05387417592408477,S02,AEROBIC,aerobic
2.287386616464198,1.7456427749515266,4.892740301469737,0.44025705683107397,0.16604067794996827,0.29224516308044757,1.689679162086706,2.1881419790394006,-0.7210811117319121,0.23065656759821057,-0.09190766334705275,-1.3237405514621756,0.42178855754389205,-1.1915207200201623,0.24973545948156625,S02,AEROBIC,aerobic
2.7090961178045476,1.6711616427264246,5.145472029337125,0.5168512980821997,0.168678429608937,0.26038783753664646,2.120502374767681,0.6220519622324426,-0.0019216177288790453,0.06057412923530996,0.6540675651959116,-1.1365628206861595,-0.0017433166646953727,-0.06610353498810212,0.04924443516386968,S02,AEROBIC,aerobic
2.353984871172755,1.7412052357606196,4.94881766995013,0.25433360072683686,0.3853899136552618,0.8488061963247616,1.5411264191386758,0.28126294054030826,-0.0054837456709108424,0.041916420117594964,0.5380898808971077,-1.2779609900539575,-0.24356742235065038,-0.23346553517056304,-0.22480268046238172,S02,AEROBIC,aerobic
1.9274591176892761,2.170491414270944,5.205721273082786,-0.5087381375590575,1.0111816042948325,0.8172556510680892,1.562205669519381,1.75334677226418,1.6875643286175985,-0.09633342485184151,0.7121862435682118,-0.8083622724075357,1.5039349642442323,-1.863907880232728,-0.5858751446963242,S02,AEROBIC,aerobic
0.6877866877703838,0.12893039232348316,-0.3397323883697276,-2.8823757179649903,2.920909617854365,0.07566831245378576,0.9178763914779551,1.1371007210419606,-0.43129949832527437,0.6158163221454711,0.10056205046017085,-0.10454359409148302,-0.12815955886073338,-1.176256043665619,0.06875502277277193,S03,AEROBIC,rest
1.115791028864392,-0.042577459453131856,-0.2538336643481391,-2.795452491334056,3.0507928389431616,-0.4285829267168237,1.4961710397005579,0.11822239463660895,-0.6079151963145927,0.531302242791916,-0.5139842404756371,-0.41842375969226475,-0.2992421105765893,-0.4994318754037639,-0.18162677939716493,S03,AEROBIC,rest
2.019302063319324,-0.4526120376396924,-0.7512595954578117,-2.8482158102508297,3.0009960054987186,-0.08385975279562156,1.624636106482832,-0.721644170927173,-0.8406120445667483,0.5338068626786849,0.3156326659792553,0.12495687864156889,0.23536719876939943,-0.1680815787442548,0.19182849026229631,S03,AEROBIC,aerobic
2.1445553115171667,-0.15272905000155648,-0.43729984761298485,-3.314039714352832,3.566402483311386,-0.6917299746996218,1.5042297369009194,0.8640755353304446,-0.9614182686138746,0.72531956456293,-0.3643835021708234,-0.2054185730226359,0.0975899171764738,-0.8032319090813355,0.27759529851673626,S03,AEROBIC,aerobic
2.341628051894807,-0.06355540120244305,-0.06333620988127935,-3.2412792726194994,3.6469836921252954,-1.1102487722617171,1.395134997231256,0.7627463820023479,-0.6554131910137133,0.6264296928936612,-0.49802153511617736,-0.17922697384854036,0.15850951594788917,-0.6081373500264761,0.5867676443642205,S03,AEROBIC,aerobic
3.5577862347828924,-0.33171997031480177,0.06418505672368702,-3.1120815794627745,3.7489867304630344,-1.6190634477801003,1.8052716759313392,0.0002668278099302125,-1.1944031139297833,0.6382186761976936,-0.541189159726381,-0.22286618200009187,0.4352486432670775,-0.05733201627637147,0.6264884902970427,S03,AEROBIC,aerobic
2.9252571627661723,0.22529926216503288,0.6064261622752191,-3.195783720987977,3.6637679911076737,-0.6858070012826579,1.5490920240931378,1.2121898189322402,-1.0309827020177422,0.6725392291644612,-0.7474998411521384,-0.5682549410989347,0.18025688041892857,-0.9973392917246171,0.47493864351405995,S03,AEROBIC,aerobic
4.040546405454164,0.006461937804005657,0.7970738527352061,-3.168298232881657,3.9138592981056135,-1.3181472584796863,2.1382185990032174,0.3151492058250758,-1.2552432897372685,0.6674814382150575,-0.6746575135583195,-0.508299188994188,0.5337467042893204,-0.27488305842211463,0.4961580657360438,S03,AEROBIC,aerobic
4.002784579590108,0.03883191358193714,0.9990186167119031,-2.5574938090319614,3.2207846536231863,-0.9151610219657341,1.9204780717263061,0.4212518617247642,-1.6000751536203024,0.6586258323500087,-0.35934891020152393,-0.5767551185161496,0.5774788246291764,-0.44835195734159644,0.2678080076516686,S03,AEROBIC,aerobic
4.272003108450779,0.16733963482816896,1.2670730228219376,-2.7449160808052837,3.456136746762366,-0.6612537350689944,2.466406643780352,0.25185651636041784,-1.9279482901767842,0.716446911302268,-0.8195575850612008,-1.0072361182667928,0.37179386542392806,-0.47447779707023346,-0.04497518389411551,S03,AEROBIC,aerobic
4.5843316989101925,0.10692780488424442,1.659921225873565,-2.587312059420222,3.6299841510744493,-1.7753734687041975,2.9419762912070206,-0.4665252367676089,-1.5420343251640245,0.5468824593959346,-1.305477045928956,-1.0039024080124128,0.5512759183095339,0.28747047052881075,0.2975407320374556,S03,AEROBIC,aerobic
5.439322427246376,-0.139641188627637,1.1502272218668674,-2.7256011682052117,3.4714095858134857,-0.774423347389538,2.4054395761485234,-0.018136579504953943,-2.0396381056641237,0.6954428024543532,-0.22526878681118,-0.38523719023432523,0.805583858305899,-0.3774331879683408,-0.08481746656479382,S03,AEROBIC,aerobic
5.00437796442977,0.06810074586430599,1.7900940888801964,-2.238254391199781,3.1891421291794733,-1.0582519862767097,3.20924758516191,-0.497980918272864,-2.308515239423735,0.6166638046306082,-1.1840289814129392,-1.2126799127370271,0.8140363621303706,-0.08142006473575905,-0.29843360787017975,S03,AEROBIC,aerobic
5.224553088674344,0.7505614965960146,2.4319724734253048,-3.5771005703780316,4.452005687193367,-0.2462032353055994,3.68494627243998,0.13462344562319042,-0.47094683216287103,0.5847091109712315,0.24146863273143349,-0.5097687450355463,2.0827635046512225,-1.2943667365134917,-0.9415995623681165,S03,AEROBIC,aerobic
4.8650328588794745,0.32902189849791563,2.333446365531006,-2.0511078850770788,3.144947045016197,-0.9801933389306268,2.0376688990392005,-1.0853504486780026,-1.2021351142849952,0.43420228383780546,-0.19673435563291594,-0.8439213790215663,0.21054232576855803,0.6065806699205917,0.0735693252041564,S03,AEROBIC,aerobic
6.813246204764882,-0.3128346972086449,1.1877394586677723,-3.1334546149881253,4.149141491191739,-0.7799628026418409,1.5773340614267364,-1.6546624434410628,-1.6558562305250963,0.7085900404531333,0.7197274305177834,-0.39065535466605084,0.4875422041650914,0.8613958827267056,0.23944172290088184,S03,AEROBIC,aerobic
5.598999509289444,-0.04863491083320393,1.0967165474366503,-2.885345163074769,3.611625446713391,-0.2147771640537571,0.9130920474103777,-0.4527087690648954,-1.7187534366231958,0.7497628854033088,0.7880320873840361,-0.29152794196182186,-0.40539940884157843,0.33234451922246155,0.5960507449527405,S03,AEROBIC,aerobic
10.883683006216309,-2.4658175672246823,-5.196595788176201,-9.926055353345802,9.528002640610387,1.5253318732983825,-1.544939700104357,-0.1445785815623521,-1.102332623371012,1.8145902578392057,1.7916756820422557,1.171643254389267,2.1980859048693775,-0.4525405922870633,-0.5442341610983632,S04,AEROBIC,rest
11.410681215976869,-3.1849185781513443,-5.706422939324993,-9.011336063823483,8.726114557547008,0.6681445050834438,-2.4652580161235758,-1.9041267838780924,-2.2119932187987645,1.8793608488446778,2.20037165274886,0.7578476758104942,-0.2972873050418551,-0.01342210755137825,0.6225943394859985,S04,AEROBIC,rest
0.9772298226649274,-1.1906297733553695,-1.1775784413338741,-0.7686553012785406,0.9037414517865046,-1.0816663593941795,-0.5473996185225475,-1.6925947615643904,-0.973510696398037,0.23928138279517402,0.4151792909879873,0.21345341789357458,0.16502458015141014,0.6393209572941385,-0.06106930944816156,S04,AEROBIC,rest
0.660055233469919,-0.7267976739414197,-0.3964253383103526,-1.0303893726587654,0.9197115773694244,-1.0923588570535494,1.228681186315065,-0.8800034653389005,0.5256891174649063,0.09894268753090925,1.2841387570964236,0.8998461522413226,-0.11504513740854425,0.7597509967509808,0.302704024079525,S04,AEROBIC,aerobic
-1.1818917188173887,0.214557309352325,0.32276053378275543,-1.1707070466110805,0.9919058638793405,0.3011097830656627,1.1040266787927633,0.5617903103323652,-0.5400723126127617,0.3151048784680391,-0.15430233608321142,-0.3764616056889688,-0.4389105036599185,-0.8687868297884015,-0.3228298991353966,S04,AEROBIC,aerobic
-0.13211073599860843,-0.0535103136588872,0.884348499723513,-0.712474227928872,1.0471121606865683,-1.857701368454924,1.7139422956924706,-0.14668093279618052,0.009921084761060446,0.056973879421602806,-0.4566240970181489,0.03226807419808359,0.11781484623760816,0.3806384046112016,0.4407601130146071,S04,AEROBIC,aerobic
0.3910743512403804,-0.061381932210099584,0.6124085858255472,-0.6514455144806423,0.5734945498298484,-0.3768962149331349,0.8467158121919858,0.9674702061812759,-1.0301610391416944,0.29462246207975706,-0.9450330191274453,-0.8525478286419503,-0.9125177219382277,-0.3533078531522529,0.29229939505976554,S04,AEROBIC,aerobic
0.8794426912359973,-0.21792574734287415,0.5592907326400707,-0.19009755391515165,0.14304488102235807,0.07122484896758162,0.6446356648725241,0.7047079117879745,-2.0498681732938473,0.3783533147377311,-0.8211330288822212,-0.9521154551370927,-0.32346432408286274,-0.6696535628235923,-0.17020688443021878,S04,AEROBIC,aerobic
0.7434937855544247,0.2553108055986102,1.1928865827077044,-0.7277783465377872,0.772897109649674,-0.021260485873210003,0.8153279758481468,1.2494831022454669,-0.7925899008646381,0.3167007219260415,-0.35856713927616424,-0.7213378348418684,-0.4702980572016427,-0.7290114243497795,0.2238515997108441,S04,AEROBIC,aerobic
2.152169540522727,0.10437439632053047,0.34075598016014286,-1.0829140998205438,0.6850046794785605,2.3396755867216856,-0.7736232289309694,3.1846711318826575,-2.4428594309004925,0.7019367185517379,-1.2298087773542223,-0.6641498943099112,1.5359904898944776,2.647798791815366,-1.1780094204719036,S04,AEROBIC,aerobic
2.2492975389584378,0.41784290300307586,1.7018271408960812,-1.5962140332683592,1.843189932804599,-0.14822044391177835,0.9426679543576468,1.0588656775731196,-0.37136036365952924,0.33629180089723454,-0.3912363610991863,-0.7967941145483729,-0.14719715433502326,-0.7547931938712493,0.26746321693436126,S04,AEROBIC,aerobic
1.562458582162066,0.4423949184524637,1.9482590210286093,-1.2869884881885254,1.5814740693387443,-0.713991483194611,1.7404728701273027,0.33841412285452327,1.0399729274757978,-0.000627873034408967,0.10327118277210057,-0.2502558657214401,1.3245692382697416,-0.859435880601928,-0.4454363914493506,S04,AEROBIC,aerobic
1.6899966096576455,0.5059480104250355,1.672125831403761,-1.548059571758866,1.5978611237069833,0.24455944227571566,1.4384535254866455,1.3465837965819867,-0.22530427445522247,0.32682138080509837,-0.5252672905090814,-0.9606034217136523,-0.35474437696640554,-0.9880064414981032,0.027735848814763462,S04,AEROBIC,aerobic
2.3487099861441783,0.16487307164448384,1.760470651397992,-1.0529370772590578,1.400863501836717,-0.6768510621149556,1.9171594357337511,0.13920016621811002,-0.6078485742666545,0.23119007145275278,-0.754182734182583,-0.9826610861602009,-0.17332910217098468,-0.0015262898955491475,0.04797880645490776,S04,AEROBIC,aerobic
3.843664025878448,-0.04019475607273677,1.8618861388239718,-1.4679555772518493,1.9476092721828784,-1.2361479520359704,2.524064710830121,-0.19169322503078873,-0.12164267374149197,0.14037855761436466,-0.7122249626362285,-0.6552758024774419,0.6092914491251541,0.09679204867993575,0.026810043951778183,S04,AEROBIC,aerobic
4.6114782324875225,-0.041929665115086105,1.4865045883302175,-1.826817196191214,1.900354833251975,0.44221466392150055,1.5917337961766613,0.40195147770531153,-0.6684340681962102,0.4274846603096678,0.0808025923044571,-0.9198325272421708,-0.31142844224822447,-0.3383954939552771,-0.08296367232145378,S04,AEROBIC,aerobic
4.80365548129994,0.07123594609525528,2.504368582773523,-1.3228617144347314,1.9972420566417104,-1.3281236008427257,2.8418024600842196,-0.5116268859584624,-0.19322112884201428,0.10339747546324723,-1.0294649583985052,-1.0123814877756163,0.6926090717468933,0.37782483260510064,-0.021409304288177396,S04,AEROBIC,aerobic
9.862311466174218,-1.290408424835825,1.6529421892551495,-0.5185430952339893,-0.9203353158867734,1.4679091965089501,4.71994417527034,0.9693948951813971,2.01986346887424,-0.3552789883550445,-1.7779286645066261,-2.1917140923720693,-0.9825285498825526,0.03899406287014709,-0.41082517654637685,S04,AEROBIC,aerobic
7.220217110633346,0.37607138898674064,3.1923242801175786,-1.3874797994233055,0.9872415101880943,1.7052575371996712,3.529285919478544,1.852970537888239,0.857363637238978,0.06489935824654729,-1.2799566048602304,-1.9791618726821543,-0.4518081164221578,-1.2093011023117464,-0.4503137783711641,S04,AEROBIC,aerobic
9.552112149665074,-0.7356835480359932,2.3056584617557543,-0.8692376544811227,0.037349477009090304,1.379724160202536,4.170004729285518,1.1245627184462053,1.9962940974721832,-0.2372939896289395,-0.838095128289929,-1.5419053307359423,-0.24996677799764314,-0.41145213999510444,-0.5882774254089305,S04,AEROBIC,aerobic
8.788613633291854,-0.051655384775989126,3.7298186216736195,-0.46100216536996347,0.2519609690903318,0.7249195984975502,4.611971699424467,0.5580837053323104,1.9092454591666321,-0.35996799753775743,-1.118635699584476,-1.523965981281475,0.3842971759345273,-0.2363600897950004,-0.6931176926167765,S04,AEROBIC,aerobic
11.000938721129575,0.2764690177944851,4.823426118860815,-0.6749347234316543,0.6882715805179714,0.9826147852047618,3.230268569698969,1.3081720215661403,1.7076085693442336,-0.2894951843718075,-0.8449584031638351,-1.1833961933489616,0.29843199175102236,-0.5581180939796212,-0.04578290513810674,S04,AEROBIC,aerobic
10.758744982016594,1.2867175320101598,7.0537191159343395,0.19952037425119443,0.29066379445730184,1.9838274206793174,4.068899675457245,0.2893112284018797,1.270669129663817,-0.300710765069674,-1.5053238520223697,-3.0106508525036,0.10104352746264994,-0.29456396360158005,-0.9569756940831754,S04,AEROBIC,aerobic
10.308521547488498,2.392894509146747,9.328657579381103,1.0696518704077351,0.9289134035838373,0.8748976030505499,0.017825264081794696,-0.6766875840897034,-0.7386797202574071,-0.12890970747364613,0.9668436601811681,-0.7318794345320895,0.09615929695871862,0.7828507499973368,0.4282738850009789,S04,AEROBIC,aerobic
11.623296659963561,1.860054626538968,8.52337440349925,1.1336893939812616,-0.38353738369363316,2.7082352101099727,0.607846464063805,-0.03359998431445596,2.4534594719499454,-0.4490537338999451,1.5554449950575309,-1.7770554663202793,1.1285371812363665,-0.45782180703407016,-0.41679643226528823,S04,AEROBIC,aerobic
12.036956332982543,1.304830096308644,7.653557779018659,1.4629871784003345,-0.7722259846540034,2.2272077991277004,-0.9640686236134807,0.34816806227653124,1.4541691571393727,-0.37045125489251995,0.8641545878314226,-1.6744154974863141,-0.15652735909303156,0.1070111693943227,0.3854207909625596,S04,AEROBIC,aerobic
-0.3809393237017908,0.4380405621779381,1.4139750182981197,-0.5448783089392041,0.8109571828468932,-1.058026547508399,0.6468857377111435,0.1979079184235803,0.6452141990666561,0.015777454501319677,0.6453339525107347,0.2732714590280848,0.7179112013947722,-0.38682352785336493,0.16409414797847646,S05,AEROBIC,rest
0.2500943429747653,0.3535297469797046,1.0951009466069537,-0.6019271376504933,0.7267299789792655,0.07605805338749351,-0.5145272054058035,0.21711259053942675,-0.5880228607243289,0.2732594660275902,0.5141230940099599,-0.42146902306549777,-1.0710419458122842,-0.002618295912843264,0.40650284752858495,S05,AEROBIC,rest
